WARNING: 2 open meshes merged
     Merged: Wing_CG
     Merged: KFm2_step
...Mass Properties...
7 Num Comps
5 Total Num Meshes
4016 Total Num Tris

4.655665717793831e-01             Total Mass
2.569644107689800e-01 5.024768053444945e-07 1.532023857595129e-02       Center of Gravity
3.115369207936352e-03 1.745953226999080e-02 2.002626226761210e-02       Ixx, Iyy, Izz
-2.934905826618012e-08 -2.176962932311376e-05 1.240129649434653e-07       Ixy, Ixz, Iyz
3.801506250755570e-03             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
1.282874801268484e-01	8.325390292303390e-03	8.887842283508911e-02	1.990201654447038e-05	2.554116230266583e-03	1.612806746710814e-05	7.679065400268841e-06	2.366483495010511e-05	-2.193858388312965e-09	-8.012119237046497e-09	5.986166814420267e-09	7.716883352458219e-04
1.341982060858888e-01	9.123660158481357e-03	9.284365353005299e-02	1.819248509278142e-05	2.551504638443552e-03	1.933438335845767e-05	9.187935261872421e-06	2.836610316586302e-05	-3.268836182698364e-09	-9.052433653935160e-09	6.597288969257980e-09	8.076151976496499e-04
1.401089320449293e-01	9.958483940760505e-03	9.680592116185192e-02	1.659227144858342e-05	2.549105325373740e-03	2.299633670686788e-05	1.090995908253096e-05	3.373550105512149e-05	-4.427499376248319e-09	-1.014201039152347e-08	7.237880753395363e-09	8.441316268717597e-04
1.460196580039697e-01	1.082980422060039e-02	1.007654504463862e-01	1.524858781919051e-05	2.546926989225491e-03	2.715515432497704e-05	1.286444305982569e-05	3.983360319974739e-05	-5.566249131423002e-09	-1.127519798006377e-08	7.900621055822504e-09	8.812367028072781e-04
1.519303839630101e-01	1.173764926465132e-02	1.047227872414247e-01	1.395955206207139e-05	2.544941339004541e-03	3.185423318901345e-05	1.507176148255173e-05	4.672414890618105e-05	-6.783704033609280e-09	-1.244256644008980e-08	8.591886669468405e-09	9.189308878429744e-04
1.578411099220506e-01	1.268237678372102e-02	1.086796434410940e-01	1.283025360163497e-05	2.543167348399125e-03	3.714194699763701e-05	1.755393310019422e-05	5.447751841895235e-05	-8.010266044157335e-09	-1.362011834606710e-08	9.326938366202427e-09	9.572176467670695e-04
1.637518358810910e-01	1.366385970327540e-02	1.126355107725854e-01	1.190801465528611e-05	2.541452375348335e-03	4.306761284780536e-05	2.033262131719139e-05	6.316470521150212e-05	-9.222016610503493e-09	-1.489197082835850e-08	1.009267637205301e-08	9.960995394721764e-04
1.696625618401315e-01	1.468241890609900e-02	1.165916319026404e-01	1.108752220553088e-05	2.539826599309093e-03	4.968438753030528e-05	2.343160234015331e-05	7.286262131203652e-05	-1.047002102583176e-08	-1.623521701927932e-08	1.088962963816539e-08	1.035579436746142e-03
1.755732877991719e-01	1.573807769837713e-02	1.205479285243502e-01	1.033786042158950e-05	2.538275684642845e-03	5.704504023907659e-05	2.687466400451860e-05	8.364783289395009e-05	-1.174255550851608e-08	-1.765718031848115e-08	1.174682449207109e-08	1.075657714495181e-03
1.814840137582124e-01	1.683060526057242e-02	1.245034816146620e-01	9.660887850667175e-06	2.536796249375126e-03	6.519814684704583e-05	3.068564220596013e-05	9.559274925244435e-05	-1.304415388591338e-08	-1.915528292260804e-08	1.260391078553746e-08	1.116330607947286e-03
1.873947397172528e-01	1.795978054116187e-02	1.284576086626988e-01	9.025521334935255e-06	2.535388766716468e-03	7.419456296176861e-05	3.488920236635966e-05	1.087729132209745e-04	-1.440147721115752e-08	-2.073275223069962e-08	1.350073916184526e-08	1.157594635842689e-03
1.933054656762932e-01	1.912565310462091e-02	1.324106416324851e-01	8.386597173036218e-06	2.534106258677804e-03	8.408821621571176e-05	3.951183369563420e-05	1.232687323275181e-04	-1.584658467403526e-08	-2.231868511307628e-08	1.443769245246143e-08	1.199447872288798e-03
1.992161916353337e-01	2.032792591792857e-02	1.363617823868723e-01	7.900138906292399e-06	2.532901248232390e-03	9.493571402879751e-05	4.457950548110376e-05	1.391628030853546e-04	-1.717675298266918e-08	-2.395482137352624e-08	1.540396640046377e-08	1.241890898215388e-03
2.051269175943741e-01	2.156666485872598e-02	1.403114914081195e-01	7.441937828137281e-06	2.531759889294763e-03	1.067986645434497e-04	5.012050473078799e-05	1.565450084575073e-04	-1.856516481593026e-08	-2.565303518777862e-08	1.638959486368180e-08	1.284922098902968e-03
2.110376435534146e-01	2.284223737311972e-02	1.442610316502471e-01	7.055601505864383e-06	2.530719544412299e-03	1.197423998876369e-04	5.616533343563251e-05	1.755111660190059e-04	-1.992209676993144e-08	-2.734266237275107e-08	1.740336108910953e-08	1.328547401212218e-03
2.169483695124550e-01	2.415451466391855e-02	1.482100218962685e-01	6.662169308003192e-06	2.529701973726035e-03	1.338350311975999e-04	6.274309372092432e-05	1.961584839878147e-04	-2.137809308479101e-08	-2.913645078134630e-08	1.846816317474808e-08	1.372764697187519e-03
2.228590954714954e-01	2.550378475379285e-02	1.521593087642460e-01	6.342592333342379e-06	2.528728318010841e-03	1.491478715429387e-04	6.988579508593315e-05	2.185902784364620e-04	-2.280664827851903e-08	-3.099756878217633e-08	1.956199201022256e-08	1.417578694478350e-03
2.287698214305359e-01	2.689018866719734e-02	1.561091923401108e-01	5.923710602842515e-06	2.527789179124533e-03	1.657546626904902e-04	7.762558746369901e-05	2.429124824638765e-04	-2.448692758875060e-08	-3.294681550244386e-08	2.068907077647723e-08	1.462991630254319e-03
2.346805473895763e-01	2.831356915114015e-02	1.600591335424139e-01	5.621165259705589e-06	2.526881097210114e-03	1.837207244984119e-04	8.599390003882356e-05	2.692218119534676e-04	-2.601135838878361e-08	-3.498309650557404e-08	2.184272169470823e-08	1.509000962291186e-03
2.405912733486168e-01	2.977219613146536e-02	1.640046386501312e-01	5.304929976310520e-06	2.525894213317095e-03	2.031075335270298e-04	9.501370873769979e-05	2.976027506094298e-04	-2.764923735025587e-08	-3.734773766246068e-08	2.303774120725396e-08	1.555602102977154e-03
2.465019993076572e-01	3.126227519369771e-02	1.679367769555986e-01	5.122153013180892e-06	2.524557036546802e-03	2.239816910614921e-04	1.046954876385487e-04	3.281324871027905e-04	-2.904221587296798e-08	-4.074688977637408e-08	2.422754789853179e-08	1.602794346606703e-03
2.524127252666976e-01	3.278009890328826e-02	1.718482842886006e-01	4.911464691148508e-06	2.522651870654306e-03	2.464131015793778e-04	1.150497854665453e-04	3.608915750250189e-04	-3.053967072429660e-08	-4.589966239637777e-08	2.543019840379150e-08	1.650572544516211e-03
2.583234512257381e-01	3.431362862337359e-02	1.757129947219677e-01	4.655512517590256e-06	2.519395171993807e-03	2.704781179410528e-04	1.260295419826532e-04	3.959094735157003e-04	-3.221720887811375e-08	-5.525357496265579e-08	2.662878991729541e-08	1.698935705507171e-03
2.642341771847785e-01	3.584759913316189e-02	1.795009438921516e-01	3.819024733457343e-06	2.513937478774505e-03	2.962547024084650e-04	1.375600058088110e-04	4.331895863594200e-04	-3.573990842894887e-08	-7.195495306428419e-08	2.784150007971055e-08	1.747850423480237e-03
2.701449031438189e-01	3.738126874341512e-02	1.832198622255964e-01	4.185931031560187e-06	2.506431427481921e-03	3.238137239146732e-04	1.496687637680084e-04	4.728304462573939e-04	-3.553298486297579e-08	-9.647374304882679e-08	2.911598322685932e-08	1.797243141928281e-03
2.760556291028594e-01	3.891463920024833e-02	1.868779103327505e-01	4.003950582307729e-06	2.497110474495522e-03	3.532223701345524e-04	1.623879720743973e-04	5.149313912428267e-04	-3.714400227483750e-08	-1.289461500667982e-07	3.034570885055583e-08	1.847034854024128e-03
2.819663550618998e-01	4.044812612820742e-02	1.904829447546152e-01	3.851762205386741e-06	2.486199646983106e-03	3.845441186565349e-04	1.757524129217428e-04	5.595906740157344e-04	-3.871574917436725e-08	-1.694472912810745e-07	3.155881515055136e-08	1.896828444686522e-03
2.878770810209403e-01	4.198179211260959e-02	1.940409175412754e-01	3.717001642149439e-06	2.473869836604162e-03	4.178320343014006e-04	1.897933385499650e-04	6.068926188739283e-04	-4.026354755873649e-08	-2.181452367880991e-07	3.278639746874732e-08	1.946624923356062e-03
2.937878069799807e-01	4.351542508095404e-02	1.975563403562526e-01	3.647395027164682e-06	2.460278187402726e-03	4.531118357124281e-04	2.045389535075082e-04	6.568911702964791e-04	-4.155968721766228e-08	-2.751842026011884e-07	3.400539874597134e-08	1.996420869508542e-03
2.996985329390212e-01	4.504884815700645e-02	2.010331705428781e-01	3.542616109238896e-06	2.445564197975791e-03	4.904092738825397e-04	2.200172029354437e-04	7.096400389427190e-04	-4.306184866041840e-08	-3.407113544841014e-07	3.521537439868515e-08	2.046213430301474e-03
3.056092588980616e-01	4.658185790636930e-02	2.044747714193605e-01	3.436258918883621e-06	2.429841763497656e-03	5.297491139041021e-04	2.362552318685028e-04	7.651911519372253e-04	-4.462347018807163e-08	-4.149088553722197e-07	3.643792053545084e-08	2.095999324534896e-03
3.115199848571020e-01	4.811442306868528e-02	2.078844301961717e-01	3.324032586428789e-06	2.413198809319425e-03	5.711603422129807e-04	2.532815141428165e-04	8.236020132878732e-04	-4.619134679809691e-08	-4.980263000684560e-07	3.763548735378255e-08	2.145778048009498e-03
